neid	neID	hit	queries	gene	product	genome	contig	locus_tag	start_ext	end_ext	length_ext	starto_ext	endo_ext	lengtho_ext	strands	archMEM	archPF	archIPR	archMEM_ext	archPF_ext	archIPR_ext	length	pfams	tax_id	superkingdom	phylum	class	order	family	genus	species	curated	ARCH	LARCH	char
2	WP_268355932.1:GCF_026788365.1:2	WP_268355932.1	PF14449.11	NA	T7SS effector LXG polymorphic toxin	GCF_026788365.1	NZ_JALAJI010000003.1	MOB90_RS06755	163211	157168	6044	167	161	7	+-++---	PS51756|PTHR34976|PF04740|Coil|Coil|PF14449|PF15657|mobidb-lite|mobidb-lite	PF04740|PF14449|PF15657	IPR006829|IPR051768|IPR027797|IPR028048	PF15594|PS51756|PTHR34976|PF04740|Coil|Coil|PF14449|PF15657|mobidb-lite|mobidb-lite|PF12728|PF19848	PF15594|PF04740|PF14449|PF15657|PF12728|PF19848	IPR028957|IPR006829|IPR051768|IPR027797|IPR028048|IPR041657|IPR046286	528	PF00004|PF00005|PF00120|PF00126|PF00132|PF00140|PF00144|PF00175|PF00258|PF00270|PF00271|PF00296|PF00528|PF00535|PF00571|PF00589|PF00667|PF00772|PF00892|PF00903|PF00933|PF01077|PF01261|PF01381|PF01476|PF01487|PF01784|PF01807|PF01844|PF01915|PF01926|PF01964|PF02091|PF02092|PF02401|PF02565|PF02588|PF02639|PF03275|PF03460|PF03466|PF03618|PF03951|PF03979|PF04493|PF04539|PF04542|PF04545|PF04616|PF04740|PF04816|PF05119|PF05746|PF06725|PF06838|PF08275|PF08279|PF09084|PF10035|PF10410|PF11116|PF11954|PF11967|PF12464|PF12686|PF12728|PF12802|PF13143|PF13155|PF13167|PF13411|PF13442|PF13450|PF13667|PF14181|PF14278|PF14310|PF14449|PF15542|PF15594|PF15657|PF16360|PF16800|PF16888|PF17279|PF17866|PF18431|PF18593|PF18801|PF19677|PF19848	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR028957|IPR006829|IPR051768|IPR027797|IPR028048|IPR041657|IPR046286	7	焾ᫎ쩙沶涱ꋚ듯
3	WP_268356208.1:GCF_026788365.1:3	WP_268356208.1	PF14449.11	NA	ribonuclease YeeF family protein	GCF_026788365.1	NZ_JALAJI010000009.1	MOB90_RS13000	109486	102330	7157	111	105	7	--++---	PS51756|PF04740|Coil|Coil|PF14449|mobidb-lite|mobidb-lite|mobidb-lite|PF18431|cd20684	PF04740|PF14449|PF18431	IPR006829|IPR027797|IPR041436	cd00761|PF00535|PTHR22916|SSF53448|G3DSA:3.90.550.10|G3DSA:3.40.50.720|SSF54373|PF03275|G3DSA:3.40.50.720|PF13450|SSF51971|TIGR00031|PTHR21197|G3DSA:3.40.50.720|PF18593|PS51756|PF04740|Coil|Coil|PF14449|mobidb-lite|mobidb-lite|mobidb-lite|PF18431|cd20684|PF12686|PS00101|PF00132|cd03357|PF12464|SM01266|PTHR43017|G3DSA:2.160.10.10:FF:000008|G3DSA:2.160.10.10|SSF51161	PF00535|PF03275|PF13450|PF18593|PF04740|PF14449|PF18431|PF12686|PF00132|PF12464	IPR001173|IPR029044|IPR015899|IPR004379|IPR041129|IPR006829|IPR027797|IPR041436|IPR024524|IPR018357|IPR001451|IPR024688|IPR039369|IPR011004	529	PF00004|PF00005|PF00120|PF00126|PF00132|PF00140|PF00144|PF00175|PF00258|PF00270|PF00271|PF00296|PF00528|PF00535|PF00571|PF00589|PF00667|PF00772|PF00892|PF00903|PF00933|PF01077|PF01261|PF01381|PF01476|PF01487|PF01784|PF01807|PF01844|PF01915|PF01926|PF01964|PF02091|PF02092|PF02401|PF02565|PF02588|PF02639|PF03275|PF03460|PF03466|PF03618|PF03951|PF03979|PF04493|PF04539|PF04542|PF04545|PF04616|PF04740|PF04816|PF05119|PF05746|PF06725|PF06838|PF08275|PF08279|PF09084|PF10035|PF10410|PF11116|PF11954|PF11967|PF12464|PF12686|PF12728|PF12802|PF13143|PF13155|PF13167|PF13411|PF13442|PF13450|PF13667|PF14181|PF14278|PF14310|PF14449|PF15542|PF15594|PF15657|PF16360|PF16800|PF16888|PF17279|PF17866|PF18431|PF18593|PF18801|PF19677|PF19848	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR001173|IPR029044|IPR015899|IPR004379|IPR041129|IPR006829|IPR027797|IPR041436|IPR024524|IPR018357|IPR001451|IPR024688|IPR039369|IPR011004	14	Ҷ熕㸼ᄼꃊᫎ沶ꇽ忭䟖׌悑駪⬝
4	WP_412055759.1:GCF_026788365.1:4	WP_412055759.1	PF14449.11	NA	polymorphic toxin type 50 domain-containing protein	GCF_026788365.1	NZ_JALAJI010000009.1	MOB90_RS14920	493075	489122	3954	492	486	7	--++---	PF14449|PF15542	PF14449|PF15542	IPR027797|IPR029100	PF01844|SM00507|cd00085|PTHR41286|G3DSA:1.10.30.50|PF05119|TIGR01558|PF14449|PF15542|PF14278|G3DSA:1.10.357.10|PS01028|PF01487|MF_00214|cd00502|TIGR01093|PTHR43699|G3DSA:3.20.20.70:FF:000047|SSF51569|G3DSA:3.20.20.70|Coil|G3DSA:6.10.250.620|G3DSA:3.20.20.540|G3DSA:3.20.20.540:FF:000001|PF01964|SFLDF00407|NF009895|MF_00089|TIGR00190|mobidb-lite|mobidb-lite|PF13667|NF006763|SFLDG01114|SFLDS00113|PTHR30557	PF01844|PF05119|PF14449|PF15542|PF14278|PF01487|PF01964|PF13667	IPR002711|IPR003615|IPR006448|IPR027797|IPR029100|IPR039532|IPR018508|IPR001381|IPR050146|IPR013785|IPR038521|IPR037509|IPR025747|IPR002817	258	PF00004|PF00005|PF00120|PF00126|PF00132|PF00140|PF00144|PF00175|PF00258|PF00270|PF00271|PF00296|PF00528|PF00535|PF00571|PF00589|PF00667|PF00772|PF00892|PF00903|PF00933|PF01077|PF01261|PF01381|PF01476|PF01487|PF01784|PF01807|PF01844|PF01915|PF01926|PF01964|PF02091|PF02092|PF02401|PF02565|PF02588|PF02639|PF03275|PF03460|PF03466|PF03618|PF03951|PF03979|PF04493|PF04539|PF04542|PF04545|PF04616|PF04740|PF04816|PF05119|PF05746|PF06725|PF06838|PF08275|PF08279|PF09084|PF10035|PF10410|PF11116|PF11954|PF11967|PF12464|PF12686|PF12728|PF12802|PF13143|PF13155|PF13167|PF13411|PF13442|PF13450|PF13667|PF14181|PF14278|PF14310|PF14449|PF15542|PF15594|PF15657|PF16360|PF16800|PF16888|PF17279|PF17866|PF18431|PF18593|PF18801|PF19677|PF19848	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	28	IPR002711|IPR003615|IPR006448|IPR027797|IPR029100|IPR039532|IPR018508|IPR001381|IPR050146|IPR013785|IPR038521|IPR037509|IPR025747|IPR002817	14	સเᥑ沶燍骍䡭ֆ쐃㗺隚銦撴ଢ
1	WP_268358535.1:GCF_026788405.1:1	WP_268358535.1	PF14449.11	NA	ribonuclease YeeF family protein	GCF_026788405.1	NZ_JALAJL010000006.1	MOB28_RS02660	20436	15452	4985	33	27	7	--++--+	PS51756|PTHR34976|PF04740|Coil|Coil|PF14449	PF04740|PF14449	IPR006829|IPR051768|IPR027797	PF10779|G3DSA:1.20.5.340|TIGR01592|PF04688|PS51756|PTHR34976|PF04740|Coil|Coil|PF14449|SM00028|SM00671|SM00028|PS50005|SM00028|SM00671|SM00028|SSF48452|PF18801|G3DSA:1.25.40.10|PTHR40051|PF08863	PF10779|PF04688|PF04740|PF14449|PF18801|PF08863	IPR019715|IPR006479|IPR006829|IPR051768|IPR027797|IPR006597|IPR019734|IPR011990|IPR014962	572	PF00005|PF00140|PF00270|PF00271|PF00571|PF00589|PF00772|PF01261|PF01381|PF01464|PF01784|PF01807|PF01832|PF02091|PF02092|PF02401|PF02565|PF02588|PF02639|PF03618|PF03979|PF04493|PF04539|PF04542|PF04545|PF04630|PF04688|PF04740|PF04816|PF05709|PF05746|PF06114|PF06605|PF08275|PF08279|PF08863|PF09693|PF10035|PF10145|PF10410|PF10651|PF10779|PF11116|PF11967|PF12686|PF12728|PF13155|PF13229|PF13442|PF13560|PF14181|PF14337|PF14449|PF14659|PF16888|PF17279|PF18431|PF18593|PF18801|PF18994|PF23857	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR019715|IPR006479|IPR006829|IPR051768|IPR027797|IPR006597|IPR019734|IPR011990|IPR014962	9	䴤ᥰᫎ쩙沶᧦䴷⻷㪓
2	WP_326849487.1:GCF_026788405.1:2	WP_326849487.1	PF14449.11	NA	hypothetical protein	GCF_026788405.1	NZ_JALAJL010000060.1	MOB28_RS12050	11038	7882	3157	16	10	7	---+---	G3DSA:1.10.443.10|SSF56349	NA	IPR013762|IPR011010	PF00589|SSF56349|PS51898|G3DSA:1.10.443.10|PS50005|Coil|SSF48452|PF18801|G3DSA:1.25.40.10|G3DSA:1.10.443.10|SSF56349|G3DSA:1.10.10.10|TIGR01637|PTHR30349|PF00589|G3DSA:1.10.443.10|SSF56349|cd01192|PS51898	PF00589|PF18801|PF00589	IPR011010|IPR013762|IPR002104|IPR019734|IPR011990|IPR013762|IPR011010|IPR036388|IPR006524|IPR050090|IPR013762|IPR011010|IPR002104	58	PF00005|PF00140|PF00270|PF00271|PF00571|PF00589|PF00772|PF01261|PF01381|PF01464|PF01784|PF01807|PF01832|PF02091|PF02092|PF02401|PF02565|PF02588|PF02639|PF03618|PF03979|PF04493|PF04539|PF04542|PF04545|PF04630|PF04688|PF04740|PF04816|PF05709|PF05746|PF06114|PF06605|PF08275|PF08279|PF08863|PF09693|PF10035|PF10145|PF10410|PF10651|PF10779|PF11116|PF11967|PF12686|PF12728|PF13155|PF13229|PF13442|PF13560|PF14181|PF14337|PF14449|PF14659|PF16888|PF17279|PF18431|PF18593|PF18801|PF18994|PF23857	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	0	IPR011010|IPR013762|IPR002104|IPR019734|IPR011990|IPR013762|IPR011010|IPR036388|IPR006524|IPR050090|IPR013762|IPR011010|IPR002104	13	⬣㗣࡙䴷⻷㗣⬣蹅ᦝ쏋㗣⬣࡙
1	WP_268335039.1:GCF_026788425.1:1	WP_268335039.1	PF14449.11	NA	T7SS effector LXG polymorphic toxin	GCF_026788425.1	NZ_JALAJM010000030.1	MOB23_RS05895	31620	27468	4153	35	29	7	-------	PF04740	PF04740	IPR006829	PS51756|PTHR34976|PF04740|Coil|Coil|PF14449|mobidb-lite|PF14434|PF04740	PF04740|PF14449|PF14434|PF04740	IPR006829|IPR051768|IPR027797|IPR025674|IPR006829	67	PF00140|PF00270|PF00271|PF00571|PF00589|PF01784|PF01807|PF02401|PF02639|PF03618|PF03979|PF04493|PF04539|PF04542|PF04545|PF04740|PF04816|PF08275|PF08279|PF08863|PF10410|PF13155|PF13442|PF13930|PF14181|PF14337|PF14434|PF14449|PF16888|PF17279|PF18431|PF18593|PF18801|PF22091	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR006829|IPR051768|IPR027797|IPR025674|IPR006829	5	ᫎ쩙沶摫ᫎ
2	WP_268304883.1:GCF_026788425.1:2	WP_268304883.1	PF14449.11	NA	hypothetical protein	GCF_026788425.1	NZ_JALAJM010000100.1	MOB23_RS15800	6799	3763	3037	11	5	7	++-+++-	NA	NA	NA	TIGR01637|SSF88659|SSF56349|G3DSA:1.10.443.10|G3DSA:1.25.40.10|PF18801|SSF48452|Coil|PS50005|SSF56349|PF00589|G3DSA:1.10.443.10|PS51898|PF13930	PF18801|PF00589|PF13930	IPR006524|IPR013324|IPR011010|IPR013762|IPR011990|IPR019734|IPR002104|IPR011010|IPR013762|IPR044927	NA	PF00140|PF00270|PF00271|PF00571|PF00589|PF01784|PF01807|PF02401|PF02639|PF03618|PF03979|PF04493|PF04539|PF04542|PF04545|PF04740|PF04816|PF08275|PF08279|PF08863|PF10410|PF13155|PF13442|PF13930|PF14181|PF14337|PF14434|PF14449|PF16888|PF17279|PF18431|PF18593|PF18801|PF22091	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	0	IPR006524|IPR013324|IPR011010|IPR013762|IPR011990|IPR019734|IPR002104|IPR011010|IPR013762|IPR044927	10	ᦝ㐭⬣㗣⻷䴷࡙⬣㗣꾠
2	WP_268325536.1:GCF_026788665.1:2	WP_268325536.1	PF14449.11	NA	ribonuclease YeeF family protein	GCF_026788665.1	NZ_JALAJY010000005.1	MOB17_RS14260	1196227	1191723	4505	1153	1147	7	+-++---	PS51756|PF04740|Coil|Coil|PF14449|mobidb-lite|mobidb-lite|PF18431|cd20684	PF04740|PF14449|PF18431	IPR006829|IPR027797|IPR041436	Coil|PF18593|PS51756|PF04740|Coil|Coil|PF14449|mobidb-lite|mobidb-lite|PF18431|cd20684|SM00028|PS50005|SM00028|PF13424|SM00028|SSF48452|PTHR46630|SM00028|Coil|PF18801|G3DSA:1.25.40.10|PF04235|PTHR30590|PF02824|cd01667|SSF81271|G3DSA:3.10.20.30|PS51880	PF18593|PF04740|PF14449|PF18431|PF13424|PF18801|PF04235|PF02824	IPR041129|IPR006829|IPR027797|IPR041436|IPR051476|IPR019734|IPR011990|IPR007349|IPR052529|IPR012676|IPR012675|IPR004095	529	PF00005|PF00140|PF00246|PF00270|PF00271|PF00296|PF00528|PF00571|PF01381|PF01487|PF01784|PF01807|PF01844|PF01964|PF02091|PF02092|PF02401|PF02565|PF02639|PF02824|PF03618|PF03979|PF04235|PF04493|PF04539|PF04542|PF04545|PF04740|PF04816|PF05119|PF05746|PF08275|PF08279|PF09084|PF10410|PF11967|PF13155|PF13304|PF13424|PF13442|PF13667|PF14181|PF14434|PF14437|PF14449|PF16888|PF17279|PF18431|PF18593|PF18801	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR041129|IPR006829|IPR027797|IPR041436|IPR051476|IPR019734|IPR011990|IPR007349|IPR052529|IPR012676|IPR012675|IPR004095	12	ꃊᫎ沶ꇽ줵䴷⻷᳖쵒ㆥㆤဠ
2	WP_268353974.1:GCF_026788685.1:2	WP_268353974.1	PF14449.11	NA	T7SS effector LXG polymorphic toxin	GCF_026788685.1	NZ_JALAJX010000003.1	MOA83_RS06610	304191	300396	3796	329	323	7	++++++-	PS51756|PF04740|Coil|PF14449|mobidb-lite|mobidb-lite	PF04740|PF14449	IPR006829|IPR027797	PF12945|G3DSA:2.40.10.220|SSF141371|PF07238|G3DSA:3.40.1580.10|SSF160631|SM00860|PF09346|PS51756|PF04740|Coil|PF14449|mobidb-lite|mobidb-lite|mobidb-lite|PF17279|G3DSA:1.10.287.1490|Coil|PF16888|Coil	PF12945|PF07238|PF09346|PF04740|PF14449|PF17279|PF16888	IPR009926|IPR009875|IPR037883|IPR018958|IPR006829|IPR027797|IPR046318|IPR031681	529	PF00107|PF00140|PF00144|PF00155|PF00248|PF00270|PF00271|PF00384|PF00488|PF00561|PF00570|PF00571|PF00919|PF00999|PF01119|PF01244|PF01257|PF01568|PF01593|PF01624|PF01784|PF01807|PF01906|PF01938|PF01979|PF02080|PF02091|PF02092|PF02401|PF02492|PF02565|PF02639|PF03618|PF03979|PF03992|PF04055|PF04237|PF04493|PF04539|PF04542|PF04545|PF04740|PF04816|PF04879|PF05188|PF05190|PF05192|PF05504|PF05746|PF06133|PF06912|PF07238|PF07683|PF07690|PF07849|PF08240|PF08275|PF08279|PF08281|PF08386|PF08676|PF08795|PF09335|PF09346|PF09382|PF09680|PF10410|PF10588|PF10628|PF11122|PF11967|PF12838|PF12945|PF13155|PF13217|PF13354|PF13442|PF13510|PF13589|PF14070|PF14181|PF14434|PF14449|PF14568|PF16124|PF16888|PF17279|PF20434	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR009926|IPR009875|IPR037883|IPR018958|IPR006829|IPR027797|IPR046318|IPR031681	8	⛧⚴鐜䨯ᫎ沶딏篢
3	WP_244958291.1:GCF_026788685.1:3	WP_244958291.1	PF14449.11	NA	T7SS effector LXG polymorphic toxin	GCF_026788685.1	NZ_JALAJX010000003.1	MOA83_RS08175	648966	643086	5881	629	623	7	-----++	PS51756|PF04740|Coil|Coil|PF14449	PF04740|PF14449	IPR006829|IPR027797	G3DSA:3.30.565.10:FF:000003|G3DSA:3.30.565.10|NF000950|SSF55874|MF_00149|TIGR00585|cd16926|PF13589|PS00058|SSF54211|cd00782|SM01340|PF01119|G3DSA:3.30.230.10:FF:000036|G3DSA:3.30.230.10|mobidb-lite|mobidb-lite|PTHR10073|mobidb-lite|SSF118116|SM00853|PF08676|G3DSA:3.30.1540.20|G3DSA:3.30.1370.100:FF:000004|G3DSA:3.30.1370.100|SSF54909|G3DSA:3.30.70.100|PTHR33336|PS51725|PF03992|G3DSA:3.40.50.1820|SSF53474|PF20434|PTHR48081|PS51756|PF04740|Coil|Coil|PF14449|SM00833|SSF90002|PF07683|G3DSA:3.30.1220.10|cd03112|PF02492|SSF52540|PTHR13748|G3DSA:3.40.50.300|cd02980|PF01257|G3DSA:3.40.30.10|SSF52833	PF13589|PF01119|PF08676|PF03992|PF20434|PF04740|PF14449|PF07683|PF02492|PF01257	IPR036890|IPR020667|IPR002099|IPR014762|IPR020568|IPR013507|IPR014721|IPR038973|IPR037198|IPR014790|IPR042120|IPR042121|IPR011008|IPR007138|IPR050744|IPR029058|IPR049492|IPR050300|IPR006829|IPR027797|IPR011629|IPR036627|IPR003495|IPR051316|IPR027417|IPR036249	532	PF00107|PF00140|PF00144|PF00155|PF00248|PF00270|PF00271|PF00384|PF00488|PF00561|PF00570|PF00571|PF00919|PF00999|PF01119|PF01244|PF01257|PF01568|PF01593|PF01624|PF01784|PF01807|PF01906|PF01938|PF01979|PF02080|PF02091|PF02092|PF02401|PF02492|PF02565|PF02639|PF03618|PF03979|PF03992|PF04055|PF04237|PF04493|PF04539|PF04542|PF04545|PF04740|PF04816|PF04879|PF05188|PF05190|PF05192|PF05504|PF05746|PF06133|PF06912|PF07238|PF07683|PF07690|PF07849|PF08240|PF08275|PF08279|PF08281|PF08386|PF08676|PF08795|PF09335|PF09346|PF09382|PF09680|PF10410|PF10588|PF10628|PF11122|PF11967|PF12838|PF12945|PF13155|PF13217|PF13354|PF13442|PF13510|PF13589|PF14070|PF14181|PF14434|PF14449|PF14568|PF16124|PF16888|PF17279|PF20434	1925021	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus haynesii	19	IPR036890|IPR020667|IPR002099|IPR014762|IPR020568|IPR013507|IPR014721|IPR038973|IPR037198|IPR014790|IPR042120|IPR042121|IPR011008|IPR007138|IPR050744|IPR029058|IPR049492|IPR050300|IPR006829|IPR027797|IPR011629|IPR036627|IPR003495|IPR051316|IPR027417|IPR036249	26	逻僜ࡔ㧋偹㓤㦢類酯㧧꒩꒪⬡ᰃ왙熣셵쒝ᫎ沶ⶎ輴෈좕欺趺
1	WP_268363909.1:GCF_026788725.1:1	WP_268363909.1	PF14449.11	NA	T7SS effector LXG polymorphic toxin	GCF_026788725.1	NZ_JALAKB010000003.1	MOB44_RS00370	22724	18225	4500	24	18	7	------+	PS51756|PF04740|Coil|Coil|Coil|PF14449|mobidb-lite|mobidb-lite	PF04740|PF14449	IPR006829|IPR027797	PS50987|SSF46785|G3DSA:1.10.10.10|PTHR33154|NF033788|SM00418|cd00090|PF12840|G3DSA:3.10.180.10|PTHR36437|SSF54593|PS51819|PF00903|cd07263|PS51756|PF04740|Coil|Coil|Coil|PF14449|mobidb-lite|mobidb-lite|cd04301|PF00583|PS51186|SSF55729|G3DSA:3.40.630.30	PF12840|PF00903|PF04740|PF14449|PF00583	IPR001845|IPR036388|IPR036390|IPR051081|IPR011991|IPR029068|IPR037523|IPR004360|IPR006829|IPR027797|IPR016181|IPR000182	522	PF00027|PF00089|PF00106|PF00155|PF00180|PF00185|PF00196|PF00205|PF00208|PF00232|PF00268|PF00317|PF00330|PF00392|PF00488|PF00583|PF00682|PF00696|PF00884|PF00890|PF00903|PF01047|PF01063|PF01119|PF01138|PF01177|PF01257|PF01316|PF01381|PF01450|PF01510|PF01520|PF01522|PF01592|PF01624|PF01725|PF02274|PF02368|PF02378|PF02492|PF02588|PF02729|PF02775|PF02776|PF02812|PF02863|PF02867|PF02910|PF03009|PF03390|PF03725|PF03848|PF04531|PF04740|PF05036|PF05076|PF05105|PF05188|PF05190|PF05192|PF05901|PF06114|PF06486|PF07238|PF07602|PF07683|PF07729|PF07972|PF07991|PF08343|PF08502|PF08676|PF09346|PF10002|PF10035|PF10369|PF10628|PF10646|PF10794|PF11962|PF12708|PF12840|PF12850|PF12900|PF12945|PF12961|PF13085|PF13181|PF13183|PF13279|PF13424|PF13432|PF13443|PF13520|PF13536|PF13545|PF13589|PF14112|PF14449|PF15636|PF16888|PF16929|PF16935|PF17353|PF17356|PF18431|PF18801|PF19448|PF20434|PF22617|PF22629|PF23159	119858	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis	19	IPR001845|IPR036388|IPR036390|IPR051081|IPR011991|IPR029068|IPR037523|IPR004360|IPR006829|IPR027797|IPR016181|IPR000182	12	ݖ蹅蹇잪⻸熭銴ᄩᫎ沶㽖×
2	WP_268363910.1:GCF_026788725.1:2	WP_268363910.1	PF14449.11	NA	T7SS effector LXG polymorphic toxin	GCF_026788725.1	NZ_JALAKB010000003.1	MOB44_RS00395	27476	22692	4785	29	23	7	-------	PS51756|PF04740|Coil|Coil|Coil|Coil|PF14449|PF15636	PF04740|PF14449|PF15636	IPR006829|IPR027797|IPR028916	G3DSA:1.10.260.40|SSF47413|PTHR43236|cd00093|SM00530|PF01381|PS50943|G3DSA:1.10.10.2910|PF06114|TIGR01637|Coil|G3DSA:1.25.40.10|PF18801|Coil|SM00028|PF13432|SSF48452|PTHR46630|SM00028|SM00028|SM00028|PF13424|SM00028|PS51756|PF04740|Coil|Coil|Coil|Coil|PF14449|PF15636|Coil|PS50987|SSF46785|G3DSA:1.10.10.10|PTHR33154|NF033788|SM00418|cd00090|PF12840	PF01381|PF06114|PF18801|PF13432|PF13424|PF04740|PF14449|PF15636|PF12840	IPR010982|IPR052345|IPR001387|IPR010359|IPR006524|IPR011990|IPR019734|IPR051476|IPR006829|IPR027797|IPR028916|IPR001845|IPR036388|IPR036390|IPR051081|IPR011991	592	PF00027|PF00089|PF00106|PF00155|PF00180|PF00185|PF00196|PF00205|PF00208|PF00232|PF00268|PF00317|PF00330|PF00392|PF00488|PF00583|PF00682|PF00696|PF00884|PF00890|PF00903|PF01047|PF01063|PF01119|PF01138|PF01177|PF01257|PF01316|PF01381|PF01450|PF01510|PF01520|PF01522|PF01592|PF01624|PF01725|PF02274|PF02368|PF02378|PF02492|PF02588|PF02729|PF02775|PF02776|PF02812|PF02863|PF02867|PF02910|PF03009|PF03390|PF03725|PF03848|PF04531|PF04740|PF05036|PF05076|PF05105|PF05188|PF05190|PF05192|PF05901|PF06114|PF06486|PF07238|PF07602|PF07683|PF07729|PF07972|PF07991|PF08343|PF08502|PF08676|PF09346|PF10002|PF10035|PF10369|PF10628|PF10646|PF10794|PF11962|PF12708|PF12840|PF12850|PF12900|PF12945|PF12961|PF13085|PF13181|PF13183|PF13279|PF13424|PF13432|PF13443|PF13520|PF13536|PF13545|PF13589|PF14112|PF14449|PF15636|PF16888|PF16929|PF16935|PF17353|PF17356|PF18431|PF18801|PF19448|PF20434|PF22617|PF22629|PF23159	119858	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis	19	IPR010982|IPR052345|IPR001387|IPR010359|IPR006524|IPR011990|IPR019734|IPR051476|IPR006829|IPR027797|IPR028916|IPR001845|IPR036388|IPR036390|IPR051081|IPR011991	16	⬇첚֌⢘ᦝ⻷䴷줵ᫎ沶焕ݖ蹅蹇잪⻸
3	WP_236835998.1:GCF_026788725.1:3	WP_236835998.1	PF14449.11	NA	pre-toxin TG domain-containing protein	GCF_026788725.1	NZ_JALAKB010000003.1	MOB44_RS00445	33523	30718	2806	39	33	7	+-+--+-	PF14449	PF14449	IPR027797	SSF90002|PF07683|SM00833|G3DSA:3.30.1220.10|cd03112|PF02492|SSF52540|PTHR13748|G3DSA:3.40.50.300|PF17356|PF14449	PF07683|PF02492|PF17356|PF14449	IPR011629|IPR036627|IPR003495|IPR051316|IPR027417|IPR035530|IPR027797	45	PF00027|PF00089|PF00106|PF00155|PF00180|PF00185|PF00196|PF00205|PF00208|PF00232|PF00268|PF00317|PF00330|PF00392|PF00488|PF00583|PF00682|PF00696|PF00884|PF00890|PF00903|PF01047|PF01063|PF01119|PF01138|PF01177|PF01257|PF01316|PF01381|PF01450|PF01510|PF01520|PF01522|PF01592|PF01624|PF01725|PF02274|PF02368|PF02378|PF02492|PF02588|PF02729|PF02775|PF02776|PF02812|PF02863|PF02867|PF02910|PF03009|PF03390|PF03725|PF03848|PF04531|PF04740|PF05036|PF05076|PF05105|PF05188|PF05190|PF05192|PF05901|PF06114|PF06486|PF07238|PF07602|PF07683|PF07729|PF07972|PF07991|PF08343|PF08502|PF08676|PF09346|PF10002|PF10035|PF10369|PF10628|PF10646|PF10794|PF11962|PF12708|PF12840|PF12850|PF12900|PF12945|PF12961|PF13085|PF13181|PF13183|PF13279|PF13424|PF13432|PF13443|PF13520|PF13536|PF13545|PF13589|PF14112|PF14449|PF15636|PF16888|PF16929|PF16935|PF17353|PF17356|PF18431|PF18801|PF19448|PF20434|PF22617|PF22629|PF23159	119858	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis	1	IPR011629|IPR036627|IPR003495|IPR051316|IPR027417|IPR035530|IPR027797	7	ⶎ輴෈좕欺諫沶
